drug	disease	label	fold
DB01174	C0014549	1	1
DB01174	C0020433	1	1
DB01174	C0149931	1	0
DB01174	C0234533	1	0
DB01174	C0234974	1	1
DB01174	C0238111	1	0
DB01174	C0270851	1	3
DB01174	C0494475	1	0
DB01175	C1269683	1	1
DB01176	C0010200	1	4
DB01176	C0018621	1	3
DB01176	C0027424	1	1
DB01176	C0027497	1	3
DB01176	C0042571	1	2
DB01176	C0042963	1	4
DB01176	C2607914	1	1
DB01177	C0023449	1	0
DB01177	C0023467	1	2
DB01177	C0023473	1	0
DB01177	C0023487	1	3
DB01177	C0026998	1	3
DB01177	C1458155	1	1
DB01179	C0022593	1	4
DB01181	C0005684	1	4
DB01181	C0019829	1	0
DB01181	C0023434	1	4
DB01181	C0023449	1	4
DB01181	C0024121	1	3
DB01181	C0024305	1	0
DB01181	C0029463	1	1
DB01181	C0030297	1	0
DB01181	C0038356	1	2
DB01181	C0039590	1	3
DB01181	C0149925	1	4
DB01181	C0919267	1	1
DB01181	C1140680	1	1
DB01181	C1261473	1	0
DB01181	C1336708	1	1
DB01181	C1458155	1	2
DB01182	C0003811	1	4
DB01182	C0004238	1	0
DB01182	C0030590	1	2
DB01182	C0039240	1	1
DB01182	C0042514	1	2
DB01182	C0085612	1	2
DB01182	C0235480	1	1
DB01183	C0030193	1	2
DB01183	C0036983	1	0
DB01183	C0235063	1	2
DB01184	C0027498	1	0
DB01185	C0002994	1	4
DB01185	C0010417	1	0
DB01185	C0020619	1	4
DB01185	C0028326	1	3
DB01185	C0034012	1	2
DB01185	C0151721	1	4
DB01185	C0342527	1	3
DB01185	C1458155	1	0
DB01185	C2936781	1	4
DB01186	C0030567	1	3
DB01186	C0242422	1	3
DB01188	C0036508	1	0
DB01188	C0040261	1	1
DB01191	C0028754	1	0
DB01192	C0030193	1	2
DB01192	C0150055	1	1
DB01193	C0003811	1	3
DB01193	C0020538	1	1
DB01193	C0027051	1	0
DB01193	C0042510	1	4
DB01193	C0042514	1	1
DB01193	C0085612	1	2
DB01193	C0151636	1	0
DB01194	C0017601	1	0
DB01194	C0017612	1	0
DB01194	C0028840	1	4
DB01195	C0003811	1	3
DB01195	C0004238	1	0
DB01195	C0030590	1	4
DB01195	C0039240	1	1
DB01195	C0042514	1	4
DB01195	C0085612	1	3
DB01195	C0235480	1	1
DB01196	C0033578	1	2
DB01197	C0003873	1	4
DB01197	C0004775	1	1
DB01197	C0011849	1	3
DB01197	C0011881	1	2
DB01197	C0013604	1	2
DB01197	C0018802	1	2
DB01197	C0020538	1	4
DB01197	C0020540	1	2
DB01197	C0020545	1	1
DB01197	C0027051	1	0
DB01197	C0034734	1	1
DB01197	C0085580	1	3
DB01197	C0242698	1	0
DB01198	C0917801	1	2
DB01199	C0026896	1	0
DB01200	C0001206	1	0
DB01200	C0002453	1	1
DB01200	C0013384	1	1
DB01200	C0020514	1	4
DB01200	C0020619	1	4
DB01200	C0021359	1	4
DB01200	C0030567	1	3
DB01200	C0033375	1	2
DB01201	C0041296	1	1
DB01202	C0014544	1	1
DB01202	C0036572	1	1
DB01202	C0234974	1	2
DB01203	C0002962	1	2
DB01203	C0003811	1	3
DB01203	C0018802	1	0
DB01203	C0020538	1	0
DB01203	C0027051	1	0
DB01204	C0023467	1	3
DB01204	C0024299	1	4
DB01204	C0026769	1	4
DB01204	C0033578	1	3
DB01204	C0751967	1	1
DB01204	C1261473	1	2
DB01204	C1458155	1	3
DB01206	C0006118	1	4
DB01206	C0009375	1	2
DB01206	C0019829	1	2
DB01206	C0022665	1	3
DB01206	C0024121	1	4
DB01206	C0024305	1	2
DB01206	C0025202	1	0
DB01207	C0040053	1	1
DB01208	C0032285	1	0
DB01208	C0041296	1	1
DB01209	C0030193	1	1
DB01210	C0017601	1	0
DB01210	C0017612	1	3
DB01210	C0028840	1	2
DB01211	C0013295	1	1
DB01211	C0014038	1	2
DB01211	C0020523	1	1
DB01211	C0029882	1	3
DB01211	C0032285	1	3
DB01211	C0037199	1	3
DB01211	C0155862	1	2
DB01212	C0014335	1	4
DB01212	C0014534	1	2
DB01212	C0014836	1	1
DB01212	C0025289	1	1
DB01212	C0025294	1	0
DB01212	C0029882	1	0
DB01212	C0031154	1	2
DB01212	C0032285	1	4
DB01212	C0149725	1	4
DB01212	C2242472	1	1
DB01214	C0003811	1	3
DB01214	C0017601	1	0
DB01214	C0017612	1	3
DB01214	C0028840	1	4
DB01215	C0021603	1	0
DB01216	C0020507	1	1
DB01216	C0033578	1	4
DB01216	C2937421	1	1
DB01216	C4083212	1	2
DB01217	C1458155	1	4
DB01219	C0007785	1	4
DB01219	C0007789	1	1
DB01219	C0024591	1	1
DB01219	C0026769	1	2
DB01219	C0026838	1	0
DB01219	C0037763	1	1
DB01220	C0011991	1	1
DB01220	C0014356	1	3
DB01220	C0019151	1	2
DB01220	C0022104	1	0
DB01220	C0220994	1	2
DB01222	C0004096	1	0
DB01222	C0010346	1	2
DB01222	C0014356	1	2
DB01222	C0018621	1	0
DB01222	C0020517	1	4
DB01222	C0035455	1	3
DB01222	C0035457	1	1
DB01222	C2607914	1	3
DB01223	C0003578	1	4
DB01223	C0004096	1	4
DB01223	C0008677	1	4
DB01223	C0024115	1	2
DB01223	C0034067	1	0
DB01223	C0428977	1	2
DB01223	C0746102	1	3
DB01224	C0005586	1	1
DB01224	C0005587	1	3
DB01224	C0036341	1	0
DB01225	C0149871	1	3
DB01228	C0003811	1	3
DB01228	C0004238	1	0
DB01228	C0004239	1	4
DB01228	C0042510	1	1
DB01228	C0042514	1	2
DB01228	C0151636	1	0
DB01229	C0006142	1	3
DB01229	C0007131	1	4
DB01229	C0017612	1	1
DB01229	C0020538	1	4
DB01229	C0024121	1	1
DB01229	C0028840	1	3
DB01229	C0036220	1	4
DB01229	C0678222	1	1
DB01229	C0919267	1	4
DB01229	C1140680	1	3
DB01229	C1458155	1	2
DB01231	C0042571	1	1
DB01232	C0021051	1	4
DB01233	C0017168	1	3
DB01233	C0027497	1	2
DB01233	C0042963	1	3
DB01233	C0152020	1	2
DB01234	C0001403	1	1
DB01234	C0002871	1	1
DB01234	C0002875	1	2
DB01234	C0002880	1	2
DB01234	C0002994	1	0
DB01234	C0003868	1	3
DB01234	C0003872	1	0
DB01234	C0003873	1	0
DB01234	C0004096	1	3
DB01234	C0005138	1	2
DB01234	C0006114	1	0
DB01234	C0006413	1	1
DB01234	C0009324	1	2
DB01234	C0010043	1	0
DB01234	C0010346	1	4
DB01234	C0011606	1	2
DB01234	C0011615	1	2
DB01234	C0011616	1	2
DB01234	C0013604	1	1
DB01234	C0014335	1	1
DB01234	C0014742	1	4
DB01234	C0015230	1	3
DB01234	C0015397	1	0
DB01234	C0019829	1	0
DB01234	C0020437	1	4
DB01234	C0020517	1	0
DB01234	C0021390	1	2
DB01234	C0022073	1	0
DB01234	C0022548	1	0
DB01234	C0022568	1	2
DB01234	C0023052	1	2
DB01234	C0023449	1	0
DB01234	C0024138	1	0
DB01234	C0024141	1	0
DB01234	C0024301	1	3
DB01234	C0024305	1	1
DB01234	C0026764	1	1
DB01234	C0026769	1	2
DB01234	C0026948	1	3
DB01234	C0027726	1	2
DB01234	C0029408	1	2
DB01234	C0030807	1	1
DB01234	C0033860	1	3
DB01234	C0035457	1	1
DB01234	C0035854	1	1
DB01234	C0036202	1	3
DB01234	C0036508	1	1
DB01234	C0036830	1	1
DB01234	C0036983	1	3
DB01234	C0037274	1	2
DB01234	C0038013	1	0
DB01234	C0040147	1	0
DB01234	C0042164	1	2
DB01234	C0079744	1	2
DB01234	C0079773	1	2
DB01234	C0405580	1	4
DB01234	C0702166	1	3
DB01234	C0847614	1	2
DB01234	C1260899	1	1
DB01234	C1527311	1	0
DB01234	C2607914	1	0
DB01234	C2718128	1	3
DB01235	C0013384	1	2
DB01235	C0030567	1	0
DB01235	C0030569	1	3
DB01235	C0242422	1	2
DB01237	C0010200	1	2
DB01237	C0018621	1	0
DB01237	C0020517	1	4
DB01237	C0021603	1	0
DB01237	C0027424	1	3
DB01237	C0035457	1	0
DB01237	C0042109	1	3
DB01238	C0004352	1	0
DB01238	C0005586	1	2
DB01238	C0036341	1	1
DB01239	C0005586	1	3
DB01239	C0036341	1	2
DB01240	C0003850	1	4
DB01240	C0010200	1	3
DB01240	C0011644	1	1
DB01240	C0020542	1	3
DB01240	C0027424	1	3
DB01240	C0034150	1	2
DB01240	C0035222	1	4
DB01240	C0035455	1	1
DB01240	C0036421	1	1
DB01240	C0040053	1	0
DB01240	C2607914	1	2
DB01240	C2973725	1	0
DB01241	C0010068	1	0
DB01241	C0020443	1	0
DB01241	C0020473	1	2
DB01241	C0020476	1	4
DB01241	C0020480	1	4
DB01241	C0020481	1	2
DB01241	C0020557	1	1
DB01241	C0030305	1	2
DB01242	C0027404	1	3
DB01242	C0028768	1	4
DB01242	C0150055	1	0
DB01243	C0011991	1	4
DB01243	C0014356	1	0
DB01243	C0021390	1	0
DB01243	C0036508	1	2
DB01244	C0002962	1	0
DB01244	C0003811	1	3
DB01246	C0002994	1	0
DB01246	C0011615	1	1
DB01246	C0027424	1	1
DB01246	C0033774	1	1
DB01246	C0035457	1	1
DB01246	C0042109	1	2
DB01246	C0162820	1	3
DB01246	C0343065	1	3
DB01246	C2607914	1	0
DB01247	C1269683	1	3
DB01248	C0007131	1	0
DB01248	C0018671	1	1
DB01248	C0025202	1	1
DB01248	C0030297	1	1
DB01248	C0038356	1	2
DB01248	C0278996	1	3
DB01248	C0376358	1	3
DB01248	C0678222	1	1
DB01248	C0919267	1	0
DB01248	C1168401	1	2
DB01248	C1458155	1	1
DB01250	C0009324	1	1
DB01250	C0014356	1	3
DB01251	C0011849	1	4
DB01251	C0011860	1	1
DB01251	C0020456	1	3
DB01252	C0011849	1	2
DB01252	C0011860	1	4
DB01253	C0149931	1	0
DB01254	C0005699	1	3
DB01254	C0023472	1	4
DB01254	C0023473	1	4
DB01254	C1960397	1	2
DB01255	C1263846	1	2
DB01257	C0019054	1	1
DB01257	C0024790	1	1
DB01260	C0004096	1	3
DB01260	C0010346	1	1
DB01260	C0011615	1	2
DB01260	C0011616	1	3
DB01260	C0015230	1	2
DB01260	C0015456	1	4
DB01260	C0024138	1	3
DB01260	C0036508	1	4
DB01260	C0079773	1	4
DB01260	C2607914	1	1
DB01261	C0011849	1	4
DB01261	C0011860	1	2
DB01261	C0020456	1	4
DB01262	C0002871	1	2
DB01262	C0002893	1	4
DB01262	C0002894	1	1
DB01262	C0023467	1	1
DB01262	C0023473	1	2
DB01262	C0023480	1	2
DB01263	C0018133	1	4
DB01263	C0376545	1	3
DB01265	C0524909	1	4
DB01267	C0033975	1	1
DB01267	C0036337	1	4
DB01267	C0036341	1	0
DB01268	C0007134	1	4
DB01268	C0238198	1	3
DB01270	C0011884	1	1
DB01270	C0027686	1	3
DB01270	C0242383	1	0
DB01271	C0026705	1	0
DB01274	C0004096	1	4
DB01274	C0008677	1	2
DB01274	C0024117	1	2
DB01274	C0034067	1	4
DB01275	C0018802	1	1
DB01275	C0020538	1	0
DB01275	C0020540	1	4
DB01275	C0020542	1	0
DB01275	C0032914	1	0
DB01275	C0085580	1	3
DB01276	C0011849	1	0
DB01276	C0020456	1	0
DB01277	C0002736	1	4
DB01277	C0271568	1	3
DB01277	C0878787	1	3
DB01277	C1837475	1	0
DB01278	C0011849	1	1
DB01278	C0020456	1	2
DB01279	C0026709	1	3
DB01280	C1961099	1	4
DB01281	C0003873	1	1
DB01281	C3495559	1	2
DB01282	C0019080	1	4
DB01282	C0032897	1	3
DB01283	C0029408	1	0
DB01283	C0409959	1	2
DB01284	C0405580	1	2
DB01285	C0037769	1	1
DB01285	C0038325	1	0
DB01288	C0004096	1	0
DB01288	C0022876	1	0
DB01291	C0004096	1	2
DB01291	C0006267	1	1
DB01291	C0024115	1	1
DB01291	C0034067	1	2
DB01295	C0002962	1	1
DB01295	C0003811	1	3
DB01296	C0003862	1	0
DB01296	C0003873	1	0
DB01296	C0029408	1	4
DB01296	C0231528	1	4
DB01297	C0003811	1	4
DB01303	C0003578	1	0
DB01303	C0004096	1	0
DB01303	C0034067	1	0
DB01303	C0428977	1	4
DB01306	C0011849	1	3
DB01306	C2748055	1	0
DB01307	C0011849	1	4
DB01307	C0011854	1	3
DB01307	C0011860	1	1
DB01307	C0020456	1	2
DB01309	C0011849	1	0
DB01309	C0020456	1	2
DB01309	C2748055	1	3
DB01320	C0014544	1	3
DB01320	C0036572	1	3
DB01320	C0038220	1	2
DB01324	C0013604	1	0
DB01324	C0018802	1	0
DB01324	C0020538	1	2
DB01324	C0022661	1	3
DB01324	C0023890	1	1
DB01324	C0027726	1	3
DB01325	C0013604	1	4
DB01325	C0018802	1	3
DB01325	C0027726	1	2
DB01327	C0008311	1	4
DB01327	C0149725	1	4
DB01327	C2242472	1	2
DB01333	C0032285	1	2
DB01333	C0033581	1	1
DB01333	C0042029	1	1
DB01333	C0149725	1	4
DB01333	C2242472	1	0
DB01340	C0018802	1	4
DB01340	C0020538	1	4
DB01348	C0020538	1	4
DB01349	C0018801	1	3
DB01349	C0020538	1	3
DB01351	C0014544	1	4
DB01351	C0021603	1	1
DB01351	C0038220	1	2
DB01351	C0917801	1	2
DB01352	C0021603	1	4
DB01352	C0917801	1	2
DB01353	C0917801	1	3
DB01356	C0003873	1	3
DB01356	C0005586	1	4
DB01356	C0013390	1	4
DB01356	C0015967	1	3
DB01356	C0029408	1	1
DB01356	C0030193	1	1
DB01357	C0014175	1	2
DB01357	C0025323	1	4
DB01357	C0271578	1	4
DB01359	C0020538	1	2
DB01359	C0027051	1	0
DB01364	C0004096	1	3
DB01364	C0018621	1	4
DB01364	C0020649	1	0
DB01364	C0027404	1	2
DB01364	C0027424	1	3
DB01364	C0028754	1	0
DB01364	C0035455	1	3
DB01364	C2607914	1	4
DB01365	C0020649	1	2
DB01366	C0004096	1	4
DB01366	C0024117	1	0
DB01367	C0030567	1	2
DB01378	C0024473	1	2
DB01380	C0001403	1	1
DB01380	C0001623	1	3
DB01380	C0001627	1	1
DB01380	C0002875	1	3
DB01380	C0002880	1	0
DB01380	C0002994	1	4
DB01380	C0003868	1	0
DB01380	C0003872	1	3
DB01380	C0003873	1	3
DB01380	C0004096	1	4
DB01380	C0004364	1	2
DB01380	C0005138	1	0
DB01380	C0006114	1	0
DB01380	C0009324	1	4
DB01380	C0009763	1	1
DB01380	C0010043	1	4
DB01380	C0010346	1	1
DB01380	C0011606	1	2
DB01380	C0011616	1	3
DB01380	C0014742	1	3
DB01380	C0015230	1	0
DB01380	C0015397	1	1
DB01380	C0017563	1	2
DB01380	C0019112	1	0
DB01380	C0019829	1	0
DB01380	C0020517	1	1
DB01380	C0021390	1	3
DB01380	C0022073	1	0
DB01380	C0022568	1	3
DB01380	C0023052	1	0
DB01380	C0023449	1	2
DB01380	C0024138	1	0
DB01380	C0024141	1	3
DB01380	C0024301	1	4
DB01380	C0024305	1	3
DB01380	C0025289	1	3
DB01380	C0026769	1	3
DB01380	C0026948	1	4
DB01380	C0027726	1	0
DB01380	C0029408	1	2
DB01380	C0030807	1	0
DB01380	C0033860	1	3
DB01380	C0035854	1	3
DB01380	C0036202	1	0
DB01380	C0036508	1	2
DB01380	C0036830	1	2
DB01380	C0037274	1	0
DB01380	C0038013	1	4
DB01380	C0038363	1	3
DB01380	C0039103	1	4
DB01380	C0040147	1	1
DB01380	C0042109	1	3
DB01380	C0042164	1	2
DB01380	C0079773	1	2
DB01380	C0405580	1	2
DB01380	C1260899	1	0
DB01380	C2607914	1	1
DB01382	C0011860	1	1
DB01382	C0020456	1	0
DB01392	C0242350	1	4
DB01392	C0428977	1	1
DB01393	C0011849	1	3
DB01393	C0020443	1	4
DB01393	C0020473	1	3
DB01393	C0020476	1	4
DB01393	C0020479	1	3
DB01393	C0020480	1	0
DB01393	C0020481	1	4
DB01393	C0745103	1	2
DB01393	C1704417	1	3
DB01394	C0015967	1	4
DB01394	C0018099	1	0
DB01394	C0031069	1	0
DB01395	C0020428	1	4
DB01396	C0003811	1	0
DB01396	C0004238	1	0
DB01396	C0004239	1	3
DB01396	C0018801	1	3
DB01396	C0018802	1	1
DB01396	C0036980	1	3
DB01396	C0039240	1	1
DB01397	C0003862	1	3
DB01397	C0003873	1	3
DB01397	C0004604	1	3
DB01397	C0013390	1	4
DB01397	C0015967	1	1
DB01397	C0029408	1	0
DB01397	C0030193	1	1
DB01397	C0039103	1	0
DB01399	C0003864	1	2
DB01399	C0003873	1	0
DB01399	C0029408	1	0
DB01400	C0017601	1	2
DB01400	C0026896	1	2
DB01400	C0080274	1	0
DB01401	C0003864	1	3
DB01403	C0005586	1	3
DB01403	C0027497	1	0
DB01403	C0036341	1	1
DB01403	C0917801	1	2
DB01404	C0242350	1	4
DB01406	C0002994	1	3
DB01406	C0013604	1	1
DB01406	C0014175	1	1
DB01407	C0004096	1	4
DB01408	C0004096	1	0
DB01408	C0022876	1	1
DB01408	C0034067	1	3
DB01409	C0004096	1	3
DB01409	C0008677	1	0
DB01409	C0024117	1	4
DB01409	C0034067	1	0
DB01410	C0004096	1	0
DB01410	C0018621	1	4
DB01410	C0020517	1	1
DB01410	C0035457	1	4
DB01410	C2607914	1	1
DB01411	C0004096	1	1
DB01411	C2607914	1	1
DB01412	C0004096	1	0
DB01418	C0040038	1	2
DB01418	C0040053	1	3
DB01418	C0149871	1	1
DB01420	C0010417	1	2
DB01420	C0034012	1	4
DB01420	C0151721	1	0
DB01420	C0342527	1	2
DB01425	C0027497	1	4
DB01426	C0003811	1	1
DB01426	C0043202	1	4
DB01427	C0007193	1	4
DB01427	C0018802	1	3
DB01427	C0036980	1	0
DB01429	C0003811	1	3
DB01429	C0085612	1	0
DB01429	C0428974	1	2
DB01430	C0024117	1	3
DB01430	C0235063	1	1
DB01431	C0000786	1	1
DB01431	C0022876	1	2
DB01435	C0029882	1	3
DB01436	C0020502	1	3
DB01436	C0020626	1	0
DB01436	C0042842	1	0
DB01436	C0042870	1	3
DB01437	C0021603	1	1
DB01437	C0917801	1	2
DB01438	C0013428	1	1
DB01440	C0027404	1	0
DB01440	C0751362	1	3
DB01452	C0027051	1	0
DB01452	C0150055	1	3
DB01483	C0036572	1	1
DB01558	C0236663	1	4
DB01576	C0027404	1	3
DB01576	C1263846	1	4
DB01577	C0027404	1	2
DB01577	C0028754	1	0
DB01577	C1263846	1	4
DB01579	C0028754	1	1
DB01580	C0002962	1	4
DB01580	C0003467	1	1
DB01580	C0003811	1	0
DB01580	C0020538	1	1
DB01580	C0085612	1	4
DB01586	C0008312	1	4
DB01586	C0008350	1	1
DB01586	C0023892	1	2
DB01586	C0856727	1	2
DB01588	C0001957	1	2
DB01588	C0003467	1	1
DB01588	C0013295	1	2
DB01588	C0917801	1	2
DB01589	C0021603	1	0
DB01589	C0917801	1	1
DB01590	C0007134	1	2
DB01590	C0041341	1	0
DB01590	C0205768	1	1
DB01590	C0241961	1	0
DB01590	C0678222	1	2
DB01591	C0042023	1	4
DB01591	C0042024	1	1
DB01591	C0085606	1	1
DB01591	C0878773	1	0
DB01592	C0002871	1	4
DB01592	C0162316	1	3
DB01593	C0042345	1	2
DB01595	C0014550	1	0
DB01595	C0917801	1	2
DB01597	C0031154	1	1
DB01597	C0149725	1	1
DB01597	C2242472	1	2
DB01599	C0020443	1	2
DB01599	C0020473	1	4
DB01599	C0020476	1	2
DB01599	C1956346	1	3
DB01600	C0003873	1	1
DB01600	C0029408	1	1
DB01600	C0030193	1	2
DB01609	C0005283	1	3
DB01609	C0282193	1	0
DB01611	C0003873	1	4
DB01611	C0024138	1	4
DB01611	C0024141	1	2
DB01611	C0162566	1	1
DB01615	C0917801	1	4
DB01616	C0006142	1	0
DB01616	C0013390	1	0
DB01616	C0022104	1	0
DB01618	C0036341	1	0
DB01619	C0015230	1	0
DB01619	C0020517	1	0
DB01619	C0027424	1	1
DB01619	C0033774	1	0
DB01619	C0035457	1	0
DB01619	C0042109	1	0
DB01619	C0343065	1	2
DB01619	C2607914	1	3
DB01620	C0010200	1	3
DB01620	C0015967	1	3
DB01620	C0018621	1	2
DB01620	C0020517	1	4
DB01620	C0027424	1	3
DB01620	C0033774	1	2
DB01620	C0042109	1	4
DB01620	C0343065	1	1
DB01620	C2607914	1	2
DB01621	C0036341	1	4
DB01622	C0036341	1	1
DB01623	C0036341	1	3
DB01624	C0005586	1	4
DB01624	C0036341	1	3
DB01625	C0008350	1	3
DB01625	C0017152	1	4
DB01625	C0022104	1	2
DB01625	C0030920	1	3
DB01626	C0020538	1	1
DB01628	C0003864	1	1
DB01628	C0003872	1	3
DB01628	C0003873	1	4
DB01628	C0018099	1	0
DB01628	C0029408	1	4
DB01628	C0038013	1	0
DB01656	C0004096	1	4
DB01685	C0018099	1	3
DB01685	C0740394	1	2
DB01698	C0003862	1	1
DB01698	C0009806	1	4
DB01708	C0001623	1	4
DB01708	C0024141	1	1
DB01708	C0029453	1	2
DB01708	C0029456	1	3
DB01708	C0149745	1	0
DB01708	C0242350	1	4
DB01744	C0004604	1	3
DB01839	C0022638	1	3
DB01956	C0003467	1	1
DB01956	C0917801	1	3
DB02300	C0033860	1	4
DB02530	C0014544	1	3
DB02546	C0079773	1	4
DB02638	C0020649	1	2
DB02659	C0005424	1	4
DB02659	C0008350	1	0
DB02659	C0009806	1	4
DB02659	C0043459	1	2
DB02659	C0238052	1	2
DB02659	C0282528	1	1
DB02701	C0020473	1	2
DB02701	C0702166	1	3
DB02709	C0596263	1	1
DB02772	C0162429	1	4
DB02901	C0020626	1	0
DB02901	C0039621	1	2
DB02925	C0013604	1	3
DB03017	C0014356	1	1
DB03017	C0702166	1	0
DB03085	C0022593	1	3
DB03128	C0013144	1	1
DB03128	C0015672	1	4
DB03128	C0017601	1	0
DB03128	C0018681	1	4
DB03255	C0033774	1	0
DB03255	C0038363	1	0
DB03255	C0042345	1	4
DB03619	C0028754	1	4
DB03754	C0001122	1	1
DB03793	C0011633	1	2
DB03793	C0011644	1	4
DB03793	C0030807	1	1
DB03793	C0030848	1	0
DB03793	C0220994	1	3
DB03852	C0017574	1	3
DB03904	C0011603	1	0
DB03904	C0011616	1	1
DB03904	C0013595	1	0
DB03904	C0015230	1	0
DB03904	C0020757	1	0
DB03904	C0022593	1	3
DB03904	C0028840	1	0
DB03904	C0033860	1	2
DB03904	C0036508	1	0
DB03904	C0079584	1	0
DB03904	C0151740	1	2
DB03904	C0221260	1	0
DB03904	C0259817	1	4
DB03904	C0870082	1	4
DB04106	C0025202	1	1
DB04115	C0014356	1	4
DB04115	C0042345	1	4
DB04216	C0013144	1	4
DB04216	C0015672	1	0
DB04272	C0001126	1	2
DB04272	C0020517	1	1
DB04272	C0042035	1	3
DB04465	C0022951	1	4
DB04519	C0014356	1	4
DB04552	C0003862	1	3
DB04552	C0003873	1	3
DB04552	C0231528	1	3
DB04572	C0001418	1	2
DB04572	C0005684	1	0
DB04572	C0005695	1	2
DB04572	C0019829	1	1
DB04572	C0024299	1	1
DB04572	C0024305	1	2
DB04572	C0027022	1	1
DB04572	C1140680	1	1
DB04572	C1261473	1	1
DB04575	C0006142	1	1
DB04575	C0025322	1	0
DB04575	C0271578	1	2
DB04575	C0376358	1	0
DB04576	C0011991	1	4
DB04576	C0014335	1	2
DB04665	C0004096	1	3
DB04665	C0007570	1	1
DB04665	C0009324	1	1
DB04743	C0029408	1	0
DB04837	C0010200	1	4
DB04837	C0027424	1	4
DB04837	C0035455	1	0
DB04837	C2607914	1	0
DB04838	C0003850	1	0
DB04838	C0034734	1	0
DB04840	C0020544	1	2
DB04841	C0042571	1	1
DB04841	C1704436	1	4
DB04842	C0036341	1	1
DB04843	C0030920	1	4
DB04843	C0038358	1	1
DB04844	C0008489	1	3
DB04844	C0020179	1	4
DB04844	C0026650	1	0
DB04845	C0006142	1	1
DB04845	C0007134	1	4
DB04845	C0024305	1	3
DB04845	C0025202	1	2
DB04845	C0278996	1	0
DB04845	C0376358	1	3
DB04845	C0678222	1	1
DB04846	C0003811	1	4
DB04846	C0013720	1	4
DB04846	C0020538	1	4
DB04854	C0018099	1	0
DB04854	C0740394	1	3
DB04855	C0003811	1	4
DB04855	C0004238	1	1
DB04855	C0235480	1	3
DB04861	C0020538	1	4
DB04861	C0085580	1	4
DB04865	C0023467	1	0
DB04865	C0023473	1	0
DB04866	C0011644	1	3
DB04868	C0023418	1	2
DB04868	C0023472	1	0
DB04868	C0023473	1	2
DB04871	C0028754	1	2
DB04876	C0011849	1	1
DB04876	C0011860	1	2
DB04876	C0020456	1	3
DB04878	C0011849	1	0
DB04878	C0011860	1	3
DB04878	C0017205	1	2
DB04878	C0020456	1	2
DB04880	C0018802	1	0
DB04890	C0009763	1	1
DB04890	C0020517	1	2
DB04890	C0042109	1	4
DB04894	C0023890	1	0
DB04895	C0027686	1	2
DB04895	C0242383	1	2
DB04896	C0150055	1	1
DB04898	C0040053	1	3
DB04898	C0149871	1	3
DB04899	C0013405	1	2
DB04899	C0018802	1	1
DB04920	C0020538	1	2
DB04924	C0003123	1	3
DB04924	C0018834	1	3
DB04924	C0027497	1	3
DB04924	C0042963	1	4
DB04924	C0152020	1	1
DB04931	C0162568	1	0
DB04931	C0596263	1	4
DB04932	C0019156	1	3
DB04932	C0040053	1	1
DB04938	C0029456	1	2
DB04938	C1384606	1	1
DB04941	C0014356	1	2
DB04942	C0023418	1	3
DB04942	C0023487	1	0
DB04946	C0036341	1	1
DB04951	C1800706	1	1
DB04953	C0014544	1	1
DB04967	C0036323	1	4
DB05015	C0079774	1	2
DB05016	C0010674	1	4
DB05016	C0013264	1	0
DB05039	C0001883	1	0
DB05039	C0008677	1	3
DB05039	C0024117	1	3
DB05039	C0034067	1	4
DB05099	C0040053	1	1
DB05239	C0025202	1	0
DB05246	C0014544	1	0
DB05246	C0014553	1	1
DB05246	C0036572	1	0
DB05260	C0020437	1	1
DB05260	C0024305	1	2
DB05265	C0013238	1	0
DB05265	C0017168	1	4
DB05265	C0030920	1	2
DB05265	C0041582	1	0
DB05265	C0596263	1	4
DB05266	C0004096	1	2
DB05266	C0007820	1	2
DB05266	C0026769	1	0
DB05266	C0038454	1	0
DB05271	C0030567	1	1
DB05271	C0035258	1	3
DB05294	C0007131	1	4
DB05311	C0019243	1	0
DB05332	C0019080	1	3
DB05332	C0398650	1	2
DB05351	C0017168	1	1
DB05351	C0030920	1	0
DB05389	C0037299	1	2
DB05521	C0524910	1	3
DB05541	C0014544	1	4
DB05541	C0036572	1	3
DB05541	C0270736	1	0
DB05578	C0007131	1	1
DB05630	C0036323	1	3
DB05676	C0003864	1	3
DB05676	C0003872	1	2
DB05676	C0004096	1	1
DB05676	C0033860	1	2
DB05679	C0003872	1	3
DB05679	C0033860	1	0
DB05777	C0040053	1	0
DB05812	C0376358	1	2
DB05829	C0020626	1	1
DB05990	C0008312	1	4
DB06016	C0036341	1	0
DB06144	C0036341	1	4
DB06148	C1269683	1	0
DB06151	C0002726	1	2
DB06151	C0006267	1	3
DB06151	C0010674	1	1
DB06151	C0032285	1	4
DB06151	C0034067	1	1
DB06151	C0035222	1	0
DB06152	C0022876	1	2
DB06152	C0034734	1	2
DB06153	C0149931	1	4
DB06155	C0011860	1	0
DB06155	C0028754	1	0
DB06155	C0242339	1	2
DB06168	C0003868	1	0
DB06168	C0003873	1	4
DB06168	C0031069	1	2
DB06168	C0268390	1	4
DB06168	C0342731	1	0
DB06168	C1275126	1	4
DB06168	C1384600	1	2
DB06168	C2316212	1	1
DB06176	C0079773	1	4
DB06176	C0079774	1	0
DB06193	C0024305	1	2
DB06196	C0002994	1	3
DB06196	C0019243	1	2
DB06201	C0014544	1	1
DB06201	C0036572	1	4
DB06201	C0238111	1	1
DB06202	C0029456	1	0
DB06203	C0011849	1	2
